# time(ps) 	kappa_ev_mean	kappa_ev_upper	kappa_ev_lower
7.246000e+00	-1.732371e-08	-1.732371e-08	-1.732371e-08
7.247000e+00	-1.720654e-08	-1.720654e-08	-1.720654e-08
7.248000e+00	-1.709053e-08	-1.709053e-08	-1.709053e-08
7.249000e+00	-1.697576e-08	-1.697576e-08	-1.697576e-08
7.250000e+00	-1.686230e-08	-1.686230e-08	-1.686230e-08
7.251000e+00	-1.675021e-08	-1.675021e-08	-1.675021e-08
7.252000e+00	-1.663952e-08	-1.663952e-08	-1.663952e-08
7.253000e+00	-1.653026e-08	-1.653026e-08	-1.653026e-08
7.254000e+00	-1.642247e-08	-1.642247e-08	-1.642247e-08
7.255000e+00	-1.631616e-08	-1.631616e-08	-1.631616e-08
7.256000e+00	-1.621134e-08	-1.621134e-08	-1.621134e-08
7.257000e+00	-1.610802e-08	-1.610802e-08	-1.610802e-08
7.258000e+00	-1.600620e-08	-1.600620e-08	-1.600620e-08
7.259000e+00	-1.590589e-08	-1.590589e-08	-1.590589e-08
7.260000e+00	-1.580709e-08	-1.580709e-08	-1.580709e-08
7.261000e+00	-1.570982e-08	-1.570982e-08	-1.570982e-08
7.262000e+00	-1.561408e-08	-1.561408e-08	-1.561408e-08
7.263000e+00	-1.551990e-08	-1.551990e-08	-1.551990e-08
7.264000e+00	-1.542731e-08	-1.542731e-08	-1.542731e-08
7.265000e+00	-1.533634e-08	-1.533634e-08	-1.533634e-08
7.266000e+00	-1.524705e-08	-1.524705e-08	-1.524705e-08
7.267000e+00	-1.515950e-08	-1.515950e-08	-1.515950e-08
7.268000e+00	-1.507376e-08	-1.507376e-08	-1.507376e-08
7.269000e+00	-1.498992e-08	-1.498992e-08	-1.498992e-08
7.270000e+00	-1.490808e-08	-1.490808e-08	-1.490808e-08
7.271000e+00	-1.482836e-08	-1.482836e-08	-1.482836e-08
7.272000e+00	-1.475088e-08	-1.475088e-08	-1.475088e-08
7.273000e+00	-1.467578e-08	-1.467578e-08	-1.467578e-08
7.274000e+00	-1.460324e-08	-1.460324e-08	-1.460324e-08
7.275000e+00	-1.453341e-08	-1.453341e-08	-1.453341e-08
7.276000e+00	-1.446648e-08	-1.446648e-08	-1.446648e-08
7.277000e+00	-1.440264e-08	-1.440264e-08	-1.440264e-08
7.278000e+00	-1.434212e-08	-1.434212e-08	-1.434212e-08
7.279000e+00	-1.428513e-08	-1.428513e-08	-1.428513e-08
7.280000e+00	-1.423189e-08	-1.423189e-08	-1.423189e-08
7.281000e+00	-1.418267e-08	-1.418267e-08	-1.418267e-08
7.282000e+00	-1.413770e-08	-1.413770e-08	-1.413770e-08
7.283000e+00	-1.409726e-08	-1.409726e-08	-1.409726e-08
7.284000e+00	-1.406162e-08	-1.406162e-08	-1.406162e-08
7.285000e+00	-1.403105e-08	-1.403105e-08	-1.403105e-08
7.286000e+00	-1.400584e-08	-1.400584e-08	-1.400584e-08
7.287000e+00	-1.398629e-08	-1.398629e-08	-1.398629e-08
7.288000e+00	-1.397268e-08	-1.397268e-08	-1.397268e-08
7.289000e+00	-1.396532e-08	-1.396532e-08	-1.396532e-08
7.290000e+00	-1.396450e-08	-1.396450e-08	-1.396450e-08
7.291000e+00	-1.397051e-08	-1.397051e-08	-1.397051e-08
7.292000e+00	-1.398365e-08	-1.398365e-08	-1.398365e-08
7.293000e+00	-1.400419e-08	-1.400419e-08	-1.400419e-08
7.294000e+00	-1.403240e-08	-1.403240e-08	-1.403240e-08
7.295000e+00	-1.406854e-08	-1.406854e-08	-1.406854e-08
7.296000e+00	-1.411283e-08	-1.411283e-08	-1.411283e-08
7.297000e+00	-1.416551e-08	-1.416551e-08	-1.416551e-08
7.298000e+00	-1.422675e-08	-1.422675e-08	-1.422675e-08
7.299000e+00	-1.429671e-08	-1.429671e-08	-1.429671e-08
7.300000e+00	-1.437554e-08	-1.437554e-08	-1.437554e-08
7.301000e+00	-1.446332e-08	-1.446332e-08	-1.446332e-08
7.302000e+00	-1.456012e-08	-1.456012e-08	-1.456012e-08
7.303000e+00	-1.466596e-08	-1.466596e-08	-1.466596e-08
7.304000e+00	-1.478083e-08	-1.478083e-08	-1.478083e-08
7.305000e+00	-1.490467e-08	-1.490467e-08	-1.490467e-08
7.306000e+00	-1.503739e-08	-1.503739e-08	-1.503739e-08
7.307000e+00	-1.517884e-08	-1.517884e-08	-1.517884e-08
7.308000e+00	-1.532886e-08	-1.532886e-08	-1.532886e-08
7.309000e+00	-1.548721e-08	-1.548721e-08	-1.548721e-08
7.310000e+00	-1.565364e-08	-1.565364e-08	-1.565364e-08
7.311000e+00	-1.582786e-08	-1.582786e-08	-1.582786e-08
7.312000e+00	-1.600953e-08	-1.600953e-08	-1.600953e-08
7.313000e+00	-1.619829e-08	-1.619829e-08	-1.619829e-08
7.314000e+00	-1.639374e-08	-1.639374e-08	-1.639374e-08
7.315000e+00	-1.659545e-08	-1.659545e-08	-1.659545e-08
7.316000e+00	-1.680298e-08	-1.680298e-08	-1.680298e-08
7.317000e+00	-1.701586e-08	-1.701586e-08	-1.701586e-08
7.318000e+00	-1.723358e-08	-1.723358e-08	-1.723358e-08
7.319000e+00	-1.745564e-08	-1.745564e-08	-1.745564e-08
7.320000e+00	-1.768152e-08	-1.768152e-08	-1.768152e-08
7.321000e+00	-1.791068e-08	-1.791068e-08	-1.791068e-08
7.322000e+00	-1.814259e-08	-1.814259e-08	-1.814259e-08
7.323000e+00	-1.837671e-08	-1.837671e-08	-1.837671e-08
7.324000e+00	-1.861248e-08	-1.861248e-08	-1.861248e-08
7.325000e+00	-1.884939e-08	-1.884939e-08	-1.884939e-08
7.326000e+00	-1.908689e-08	-1.908689e-08	-1.908689e-08
7.327000e+00	-1.932447e-08	-1.932447e-08	-1.932447e-08
7.328000e+00	-1.956163e-08	-1.956163e-08	-1.956163e-08
7.329000e+00	-1.979787e-08	-1.979787e-08	-1.979787e-08
7.330000e+00	-2.003275e-08	-2.003275e-08	-2.003275e-08
7.331000e+00	-2.026580e-08	-2.026580e-08	-2.026580e-08
7.332000e+00	-2.049662e-08	-2.049662e-08	-2.049662e-08
7.333000e+00	-2.072482e-08	-2.072482e-08	-2.072482e-08
7.334000e+00	-2.095004e-08	-2.095004e-08	-2.095004e-08
7.335000e+00	-2.117196e-08	-2.117196e-08	-2.117196e-08
7.336000e+00	-2.139028e-08	-2.139028e-08	-2.139028e-08
7.337000e+00	-2.160476e-08	-2.160476e-08	-2.160476e-08
7.338000e+00	-2.181517e-08	-2.181517e-08	-2.181517e-08
7.339000e+00	-2.202132e-08	-2.202132e-08	-2.202132e-08
7.340000e+00	-2.222308e-08	-2.222308e-08	-2.222308e-08
7.341000e+00	-2.242031e-08	-2.242031e-08	-2.242031e-08
7.342000e+00	-2.261294e-08	-2.261294e-08	-2.261294e-08
7.343000e+00	-2.280092e-08	-2.280092e-08	-2.280092e-08
7.344000e+00	-2.298423e-08	-2.298423e-08	-2.298423e-08
7.345000e+00	-2.316288e-08	-2.316288e-08	-2.316288e-08
7.346000e+00	-2.333690e-08	-2.333690e-08	-2.333690e-08
7.347000e+00	-2.350635e-08	-2.350635e-08	-2.350635e-08
7.348000e+00	-2.367131e-08	-2.367131e-08	-2.367131e-08
7.349000e+00	-2.383187e-08	-2.383187e-08	-2.383187e-08
7.350000e+00	-2.398814e-08	-2.398814e-08	-2.398814e-08
7.351000e+00	-2.414024e-08	-2.414024e-08	-2.414024e-08
7.352000e+00	-2.428829e-08	-2.428829e-08	-2.428829e-08
7.353000e+00	-2.443244e-08	-2.443244e-08	-2.443244e-08
7.354000e+00	-2.457282e-08	-2.457282e-08	-2.457282e-08
7.355000e+00	-2.470956e-08	-2.470956e-08	-2.470956e-08
7.356000e+00	-2.484280e-08	-2.484280e-08	-2.484280e-08
7.357000e+00	-2.497267e-08	-2.497267e-08	-2.497267e-08
7.358000e+00	-2.509927e-08	-2.509927e-08	-2.509927e-08
7.359000e+00	-2.522273e-08	-2.522273e-08	-2.522273e-08
7.360000e+00	-2.534312e-08	-2.534312e-08	-2.534312e-08
7.361000e+00	-2.546055e-08	-2.546055e-08	-2.546055e-08
7.362000e+00	-2.557506e-08	-2.557506e-08	-2.557506e-08
7.363000e+00	-2.568671e-08	-2.568671e-08	-2.568671e-08
7.364000e+00	-2.579552e-08	-2.579552e-08	-2.579552e-08
7.365000e+00	-2.590151e-08	-2.590151e-08	-2.590151e-08
7.366000e+00	-2.600465e-08	-2.600465e-08	-2.600465e-08
7.367000e+00	-2.610493e-08	-2.610493e-08	-2.610493e-08
7.368000e+00	-2.620228e-08	-2.620228e-08	-2.620228e-08
7.369000e+00	-2.629664e-08	-2.629664e-08	-2.629664e-08
7.370000e+00	-2.638791e-08	-2.638791e-08	-2.638791e-08
7.371000e+00	-2.647599e-08	-2.647599e-08	-2.647599e-08
7.372000e+00	-2.656073e-08	-2.656073e-08	-2.656073e-08
7.373000e+00	-2.664201e-08	-2.664201e-08	-2.664201e-08
7.374000e+00	-2.671965e-08	-2.671965e-08	-2.671965e-08
7.375000e+00	-2.679350e-08	-2.679350e-08	-2.679350e-08
7.376000e+00	-2.686337e-08	-2.686337e-08	-2.686337e-08
7.377000e+00	-2.692907e-08	-2.692907e-08	-2.692907e-08
7.378000e+00	-2.699040e-08	-2.699040e-08	-2.699040e-08
7.379000e+00	-2.704718e-08	-2.704718e-08	-2.704718e-08
7.380000e+00	-2.709920e-08	-2.709920e-08	-2.709920e-08
7.381000e+00	-2.714627e-08	-2.714627e-08	-2.714627e-08
7.382000e+00	-2.718820e-08	-2.718820e-08	-2.718820e-08
7.383000e+00	-2.722481e-08	-2.722481e-08	-2.722481e-08
7.384000e+00	-2.725592e-08	-2.725592e-08	-2.725592e-08
7.385000e+00	-2.728138e-08	-2.728138e-08	-2.728138e-08
7.386000e+00	-2.730103e-08	-2.730103e-08	-2.730103e-08
7.387000e+00	-2.731474e-08	-2.731474e-08	-2.731474e-08
7.388000e+00	-2.732239e-08	-2.732239e-08	-2.732239e-08
7.389000e+00	-2.732390e-08	-2.732390e-08	-2.732390e-08
7.390000e+00	-2.731917e-08	-2.731917e-08	-2.731917e-08
7.391000e+00	-2.730815e-08	-2.730815e-08	-2.730815e-08
7.392000e+00	-2.729079e-08	-2.729079e-08	-2.729079e-08
7.393000e+00	-2.726709e-08	-2.726709e-08	-2.726709e-08
7.394000e+00	-2.723703e-08	-2.723703e-08	-2.723703e-08
7.395000e+00	-2.720064e-08	-2.720064e-08	-2.720064e-08
7.396000e+00	-2.715796e-08	-2.715796e-08	-2.715796e-08
7.397000e+00	-2.710904e-08	-2.710904e-08	-2.710904e-08
7.398000e+00	-2.705396e-08	-2.705396e-08	-2.705396e-08
7.399000e+00	-2.699281e-08	-2.699281e-08	-2.699281e-08
7.400000e+00	-2.692569e-08	-2.692569e-08	-2.692569e-08
7.401000e+00	-2.685272e-08	-2.685272e-08	-2.685272e-08
7.402000e+00	-2.677405e-08	-2.677405e-08	-2.677405e-08
7.403000e+00	-2.668979e-08	-2.668979e-08	-2.668979e-08
7.404000e+00	-2.660012e-08	-2.660012e-08	-2.660012e-08
7.405000e+00	-2.650518e-08	-2.650518e-08	-2.650518e-08
7.406000e+00	-2.640515e-08	-2.640515e-08	-2.640515e-08
7.407000e+00	-2.630020e-08	-2.630020e-08	-2.630020e-08
7.408000e+00	-2.619050e-08	-2.619050e-08	-2.619050e-08
7.409000e+00	-2.607624e-08	-2.607624e-08	-2.607624e-08
7.410000e+00	-2.595759e-08	-2.595759e-08	-2.595759e-08
7.411000e+00	-2.583476e-08	-2.583476e-08	-2.583476e-08
7.412000e+00	-2.570791e-08	-2.570791e-08	-2.570791e-08
7.413000e+00	-2.557725e-08	-2.557725e-08	-2.557725e-08
7.414000e+00	-2.544296e-08	-2.544296e-08	-2.544296e-08
7.415000e+00	-2.530523e-08	-2.530523e-08	-2.530523e-08
7.416000e+00	-2.516426e-08	-2.516426e-08	-2.516426e-08
7.417000e+00	-2.502023e-08	-2.502023e-08	-2.502023e-08
7.418000e+00	-2.487333e-08	-2.487333e-08	-2.487333e-08
7.419000e+00	-2.472375e-08	-2.472375e-08	-2.472375e-08
7.420000e+00	-2.457169e-08	-2.457169e-08	-2.457169e-08
7.421000e+00	-2.441733e-08	-2.441733e-08	-2.441733e-08
7.422000e+00	-2.426087e-08	-2.426087e-08	-2.426087e-08
7.423000e+00	-2.410249e-08	-2.410249e-08	-2.410249e-08
7.424000e+00	-2.394239e-08	-2.394239e-08	-2.394239e-08
7.425000e+00	-2.378076e-08	-2.378076e-08	-2.378076e-08
7.426000e+00	-2.361780e-08	-2.361780e-08	-2.361780e-08
7.427000e+00	-2.345371e-08	-2.345371e-08	-2.345371e-08
7.428000e+00	-2.328868e-08	-2.328868e-08	-2.328868e-08
7.429000e+00	-2.312293e-08	-2.312293e-08	-2.312293e-08
7.430000e+00	-2.295666e-08	-2.295666e-08	-2.295666e-08
7.431000e+00	-2.279008e-08	-2.279008e-08	-2.279008e-08
7.432000e+00	-2.262343e-08	-2.262343e-08	-2.262343e-08
7.433000e+00	-2.245691e-08	-2.245691e-08	-2.245691e-08
7.434000e+00	-2.229078e-08	-2.229078e-08	-2.229078e-08
7.435000e+00	-2.212526e-08	-2.212526e-08	-2.212526e-08
7.436000e+00	-2.196060e-08	-2.196060e-08	-2.196060e-08
7.437000e+00	-2.179707e-08	-2.179707e-08	-2.179707e-08
7.438000e+00	-2.163491e-08	-2.163491e-08	-2.163491e-08
7.439000e+00	-2.147440e-08	-2.147440e-08	-2.147440e-08
7.440000e+00	-2.131581e-08	-2.131581e-08	-2.131581e-08
7.441000e+00	-2.115941e-08	-2.115941e-08	-2.115941e-08
7.442000e+00	-2.100547e-08	-2.100547e-08	-2.100547e-08
7.443000e+00	-2.085428e-08	-2.085428e-08	-2.085428e-08
7.444000e+00	-2.070611e-08	-2.070611e-08	-2.070611e-08
7.445000e+00	-2.056123e-08	-2.056123e-08	-2.056123e-08
7.446000e+00	-2.041989e-08	-2.041989e-08	-2.041989e-08
7.447000e+00	-2.028237e-08	-2.028237e-08	-2.028237e-08
7.448000e+00	-2.014889e-08	-2.014889e-08	-2.014889e-08
7.449000e+00	-2.001968e-08	-2.001968e-08	-2.001968e-08
7.450000e+00	-1.989496e-08	-1.989496e-08	-1.989496e-08
7.451000e+00	-1.977493e-08	-1.977493e-08	-1.977493e-08
7.452000e+00	-1.965974e-08	-1.965974e-08	-1.965974e-08
7.453000e+00	-1.954956e-08	-1.954956e-08	-1.954956e-08
7.454000e+00	-1.944452e-08	-1.944452e-08	-1.944452e-08
7.455000e+00	-1.934472e-08	-1.934472e-08	-1.934472e-08
7.456000e+00	-1.925024e-08	-1.925024e-08	-1.925024e-08
7.457000e+00	-1.916115e-08	-1.916115e-08	-1.916115e-08
7.458000e+00	-1.907749e-08	-1.907749e-08	-1.907749e-08
7.459000e+00	-1.899927e-08	-1.899927e-08	-1.899927e-08
7.460000e+00	-1.892648e-08	-1.892648e-08	-1.892648e-08
7.461000e+00	-1.885911e-08	-1.885911e-08	-1.885911e-08
7.462000e+00	-1.879711e-08	-1.879711e-08	-1.879711e-08
7.463000e+00	-1.874043e-08	-1.874043e-08	-1.874043e-08
7.464000e+00	-1.868899e-08	-1.868899e-08	-1.868899e-08
7.465000e+00	-1.864272e-08	-1.864272e-08	-1.864272e-08
7.466000e+00	-1.860151e-08	-1.860151e-08	-1.860151e-08
7.467000e+00	-1.856526e-08	-1.856526e-08	-1.856526e-08
7.468000e+00	-1.853387e-08	-1.853387e-08	-1.853387e-08
7.469000e+00	-1.850721e-08	-1.850721e-08	-1.850721e-08
7.470000e+00	-1.848517e-08	-1.848517e-08	-1.848517e-08
7.471000e+00	-1.846761e-08	-1.846761e-08	-1.846761e-08
7.472000e+00	-1.845441e-08	-1.845441e-08	-1.845441e-08
7.473000e+00	-1.844544e-08	-1.844544e-08	-1.844544e-08
7.474000e+00	-1.844055e-08	-1.844055e-08	-1.844055e-08
7.475000e+00	-1.843963e-08	-1.843963e-08	-1.843963e-08
7.476000e+00	-1.844252e-08	-1.844252e-08	-1.844252e-08
7.477000e+00	-1.844909e-08	-1.844909e-08	-1.844909e-08
7.478000e+00	-1.845919e-08	-1.845919e-08	-1.845919e-08
7.479000e+00	-1.847267e-08	-1.847267e-08	-1.847267e-08
7.480000e+00	-1.848940e-08	-1.848940e-08	-1.848940e-08
7.481000e+00	-1.850920e-08	-1.850920e-08	-1.850920e-08
7.482000e+00	-1.853193e-08	-1.853193e-08	-1.853193e-08
7.483000e+00	-1.855742e-08	-1.855742e-08	-1.855742e-08
7.484000e+00	-1.858548e-08	-1.858548e-08	-1.858548e-08
7.485000e+00	-1.861596e-08	-1.861596e-08	-1.861596e-08
7.486000e+00	-1.864866e-08	-1.864866e-08	-1.864866e-08
7.487000e+00	-1.868338e-08	-1.868338e-08	-1.868338e-08
7.488000e+00	-1.871994e-08	-1.871994e-08	-1.871994e-08
7.489000e+00	-1.875812e-08	-1.875812e-08	-1.875812e-08
7.490000e+00	-1.879772e-08	-1.879772e-08	-1.879772e-08
7.491000e+00	-1.883851e-08	-1.883851e-08	-1.883851e-08
7.492000e+00	-1.888029e-08	-1.888029e-08	-1.888029e-08
7.493000e+00	-1.892284e-08	-1.892284e-08	-1.892284e-08
7.494000e+00	-1.896592e-08	-1.896592e-08	-1.896592e-08
7.495000e+00	-1.900933e-08	-1.900933e-08	-1.900933e-08
7.496000e+00	-1.905284e-08	-1.905284e-08	-1.905284e-08
7.497000e+00	-1.909626e-08	-1.909626e-08	-1.909626e-08
7.498000e+00	-1.913938e-08	-1.913938e-08	-1.913938e-08
7.499000e+00	-1.918200e-08	-1.918200e-08	-1.918200e-08
7.500000e+00	-1.922395e-08	-1.922395e-08	-1.922395e-08
7.501000e+00	-1.926505e-08	-1.926505e-08	-1.926505e-08
7.502000e+00	-1.930516e-08	-1.930516e-08	-1.930516e-08
7.503000e+00	-1.934413e-08	-1.934413e-08	-1.934413e-08
7.504000e+00	-1.938183e-08	-1.938183e-08	-1.938183e-08
7.505000e+00	-1.941818e-08	-1.941818e-08	-1.941818e-08
7.506000e+00	-1.945306e-08	-1.945306e-08	-1.945306e-08
7.507000e+00	-1.948642e-08	-1.948642e-08	-1.948642e-08
7.508000e+00	-1.951820e-08	-1.951820e-08	-1.951820e-08
7.509000e+00	-1.954835e-08	-1.954835e-08	-1.954835e-08
7.510000e+00	-1.957687e-08	-1.957687e-08	-1.957687e-08
7.511000e+00	-1.960375e-08	-1.960375e-08	-1.960375e-08
7.512000e+00	-1.962900e-08	-1.962900e-08	-1.962900e-08
7.513000e+00	-1.965266e-08	-1.965266e-08	-1.965266e-08
7.514000e+00	-1.967478e-08	-1.967478e-08	-1.967478e-08
7.515000e+00	-1.969543e-08	-1.969543e-08	-1.969543e-08
7.516000e+00	-1.971470e-08	-1.971470e-08	-1.971470e-08
7.517000e+00	-1.973268e-08	-1.973268e-08	-1.973268e-08
7.518000e+00	-1.974951e-08	-1.974951e-08	-1.974951e-08
7.519000e+00	-1.976532e-08	-1.976532e-08	-1.976532e-08
7.520000e+00	-1.978028e-08	-1.978028e-08	-1.978028e-08
7.521000e+00	-1.979457e-08	-1.979457e-08	-1.979457e-08
7.522000e+00	-1.980839e-08	-1.980839e-08	-1.980839e-08
7.523000e+00	-1.982196e-08	-1.982196e-08	-1.982196e-08
7.524000e+00	-1.983552e-08	-1.983552e-08	-1.983552e-08
7.525000e+00	-1.984934e-08	-1.984934e-08	-1.984934e-08
7.526000e+00	-1.986368e-08	-1.986368e-08	-1.986368e-08
7.527000e+00	-1.987885e-08	-1.987885e-08	-1.987885e-08
7.528000e+00	-1.989517e-08	-1.989517e-08	-1.989517e-08
7.529000e+00	-1.991295e-08	-1.991295e-08	-1.991295e-08
7.530000e+00	-1.993254e-08	-1.993254e-08	-1.993254e-08
7.531000e+00	-1.995429e-08	-1.995429e-08	-1.995429e-08
7.532000e+00	-1.997856e-08	-1.997856e-08	-1.997856e-08
7.533000e+00	-2.000569e-08	-2.000569e-08	-2.000569e-08
7.534000e+00	-2.003605e-08	-2.003605e-08	-2.003605e-08
7.535000e+00	-2.006998e-08	-2.006998e-08	-2.006998e-08
7.536000e+00	-2.010782e-08	-2.010782e-08	-2.010782e-08
7.537000e+00	-2.014990e-08	-2.014990e-08	-2.014990e-08
7.538000e+00	-2.019651e-08	-2.019651e-08	-2.019651e-08
7.539000e+00	-2.024793e-08	-2.024793e-08	-2.024793e-08
7.540000e+00	-2.030441e-08	-2.030441e-08	-2.030441e-08
7.541000e+00	-2.036615e-08	-2.036615e-08	-2.036615e-08
7.542000e+00	-2.043333e-08	-2.043333e-08	-2.043333e-08
7.543000e+00	-2.050607e-08	-2.050607e-08	-2.050607e-08
7.544000e+00	-2.058446e-08	-2.058446e-08	-2.058446e-08
7.545000e+00	-2.066853e-08	-2.066853e-08	-2.066853e-08
7.546000e+00	-2.075826e-08	-2.075826e-08	-2.075826e-08
7.547000e+00	-2.085359e-08	-2.085359e-08	-2.085359e-08
7.548000e+00	-2.095438e-08	-2.095438e-08	-2.095438e-08
7.549000e+00	-2.106048e-08	-2.106048e-08	-2.106048e-08
7.550000e+00	-2.117164e-08	-2.117164e-08	-2.117164e-08
7.551000e+00	-2.128759e-08	-2.128759e-08	-2.128759e-08
7.552000e+00	-2.140801e-08	-2.140801e-08	-2.140801e-08
7.553000e+00	-2.153254e-08	-2.153254e-08	-2.153254e-08
7.554000e+00	-2.166074e-08	-2.166074e-08	-2.166074e-08
7.555000e+00	-2.179219e-08	-2.179219e-08	-2.179219e-08
7.556000e+00	-2.192640e-08	-2.192640e-08	-2.192640e-08
7.557000e+00	-2.206286e-08	-2.206286e-08	-2.206286e-08
7.558000e+00	-2.220103e-08	-2.220103e-08	-2.220103e-08
7.559000e+00	-2.234039e-08	-2.234039e-08	-2.234039e-08
7.560000e+00	-2.248035e-08	-2.248035e-08	-2.248035e-08
7.561000e+00	-2.262037e-08	-2.262037e-08	-2.262037e-08
7.562000e+00	-2.275988e-08	-2.275988e-08	-2.275988e-08
7.563000e+00	-2.289833e-08	-2.289833e-08	-2.289833e-08
7.564000e+00	-2.303515e-08	-2.303515e-08	-2.303515e-08
7.565000e+00	-2.316982e-08	-2.316982e-08	-2.316982e-08
7.566000e+00	-2.330183e-08	-2.330183e-08	-2.330183e-08
7.567000e+00	-2.343068e-08	-2.343068e-08	-2.343068e-08
7.568000e+00	-2.355592e-08	-2.355592e-08	-2.355592e-08
7.569000e+00	-2.367710e-08	-2.367710e-08	-2.367710e-08
7.570000e+00	-2.379383e-08	-2.379383e-08	-2.379383e-08
7.571000e+00	-2.390575e-08	-2.390575e-08	-2.390575e-08
7.572000e+00	-2.401252e-08	-2.401252e-08	-2.401252e-08
7.573000e+00	-2.411385e-08	-2.411385e-08	-2.411385e-08
7.574000e+00	-2.420950e-08	-2.420950e-08	-2.420950e-08
7.575000e+00	-2.429926e-08	-2.429926e-08	-2.429926e-08
7.576000e+00	-2.438296e-08	-2.438296e-08	-2.438296e-08
7.577000e+00	-2.446047e-08	-2.446047e-08	-2.446047e-08
7.578000e+00	-2.453172e-08	-2.453172e-08	-2.453172e-08
7.579000e+00	-2.459665e-08	-2.459665e-08	-2.459665e-08
7.580000e+00	-2.465526e-08	-2.465526e-08	-2.465526e-08
7.581000e+00	-2.470761e-08	-2.470761e-08	-2.470761e-08
7.582000e+00	-2.475376e-08	-2.475376e-08	-2.475376e-08
7.583000e+00	-2.479384e-08	-2.479384e-08	-2.479384e-08
7.584000e+00	-2.482800e-08	-2.482800e-08	-2.482800e-08
7.585000e+00	-2.485644e-08	-2.485644e-08	-2.485644e-08
7.586000e+00	-2.487938e-08	-2.487938e-08	-2.487938e-08
7.587000e+00	-2.489708e-08	-2.489708e-08	-2.489708e-08
7.588000e+00	-2.490983e-08	-2.490983e-08	-2.490983e-08
7.589000e+00	-2.491794e-08	-2.491794e-08	-2.491794e-08
7.590000e+00	-2.492175e-08	-2.492175e-08	-2.492175e-08
7.591000e+00	-2.492162e-08	-2.492162e-08	-2.492162e-08
7.592000e+00	-2.491791e-08	-2.491791e-08	-2.491791e-08
7.593000e+00	-2.491101e-08	-2.491101e-08	-2.491101e-08
7.594000e+00	-2.490130e-08	-2.490130e-08	-2.490130e-08
7.595000e+00	-2.488918e-08	-2.488918e-08	-2.488918e-08
7.596000e+00	-2.487503e-08	-2.487503e-08	-2.487503e-08
7.597000e+00	-2.485925e-08	-2.485925e-08	-2.485925e-08
7.598000e+00	-2.484219e-08	-2.484219e-08	-2.484219e-08
7.599000e+00	-2.482422e-08	-2.482422e-08	-2.482422e-08
7.600000e+00	-2.480569e-08	-2.480569e-08	-2.480569e-08
7.601000e+00	-2.478689e-08	-2.478689e-08	-2.478689e-08
7.602000e+00	-2.476814e-08	-2.476814e-08	-2.476814e-08
7.603000e+00	-2.474968e-08	-2.474968e-08	-2.474968e-08
7.604000e+00	-2.473175e-08	-2.473175e-08	-2.473175e-08
7.605000e+00	-2.471454e-08	-2.471454e-08	-2.471454e-08
7.606000e+00	-2.469822e-08	-2.469822e-08	-2.469822e-08
7.607000e+00	-2.468289e-08	-2.468289e-08	-2.468289e-08
7.608000e+00	-2.466865e-08	-2.466865e-08	-2.466865e-08
7.609000e+00	-2.465553e-08	-2.465553e-08	-2.465553e-08
7.610000e+00	-2.464352e-08	-2.464352e-08	-2.464352e-08
7.611000e+00	-2.463259e-08	-2.463259e-08	-2.463259e-08
7.612000e+00	-2.462264e-08	-2.462264e-08	-2.462264e-08
7.613000e+00	-2.461357e-08	-2.461357e-08	-2.461357e-08
7.614000e+00	-2.460519e-08	-2.460519e-08	-2.460519e-08
7.615000e+00	-2.459732e-08	-2.459732e-08	-2.459732e-08
7.616000e+00	-2.458973e-08	-2.458973e-08	-2.458973e-08
7.617000e+00	-2.458214e-08	-2.458214e-08	-2.458214e-08
7.618000e+00	-2.457429e-08	-2.457429e-08	-2.457429e-08
7.619000e+00	-2.456585e-08	-2.456585e-08	-2.456585e-08
7.620000e+00	-2.455649e-08	-2.455649e-08	-2.455649e-08
7.621000e+00	-2.454587e-08	-2.454587e-08	-2.454587e-08
7.622000e+00	-2.453364e-08	-2.453364e-08	-2.453364e-08
7.623000e+00	-2.451943e-08	-2.451943e-08	-2.451943e-08
7.624000e+00	-2.450287e-08	-2.450287e-08	-2.450287e-08
7.625000e+00	-2.448362e-08	-2.448362e-08	-2.448362e-08
7.626000e+00	-2.446132e-08	-2.446132e-08	-2.446132e-08
7.627000e+00	-2.443563e-08	-2.443563e-08	-2.443563e-08
7.628000e+00	-2.440623e-08	-2.440623e-08	-2.440623e-08
7.629000e+00	-2.437283e-08	-2.437283e-08	-2.437283e-08
7.630000e+00	-2.433516e-08	-2.433516e-08	-2.433516e-08
7.631000e+00	-2.429297e-08	-2.429297e-08	-2.429297e-08
7.632000e+00	-2.424606e-08	-2.424606e-08	-2.424606e-08
7.633000e+00	-2.419427e-08	-2.419427e-08	-2.419427e-08
7.634000e+00	-2.413746e-08	-2.413746e-08	-2.413746e-08
7.635000e+00	-2.407554e-08	-2.407554e-08	-2.407554e-08
7.636000e+00	-2.400848e-08	-2.400848e-08	-2.400848e-08
7.637000e+00	-2.393628e-08	-2.393628e-08	-2.393628e-08
7.638000e+00	-2.385899e-08	-2.385899e-08	-2.385899e-08
7.639000e+00	-2.377672e-08	-2.377672e-08	-2.377672e-08
7.640000e+00	-2.368961e-08	-2.368961e-08	-2.368961e-08
7.641000e+00	-2.359786e-08	-2.359786e-08	-2.359786e-08
7.642000e+00	-2.350173e-08	-2.350173e-08	-2.350173e-08
7.643000e+00	-2.340150e-08	-2.340150e-08	-2.340150e-08
