# time(ps) 	kappa_vv_mean	kappa_vv_upper	kappa_vv_lower
7.024000e+00	2.078897e-15	2.078897e-15	2.078897e-15
7.025000e+00	2.077381e-15	2.077381e-15	2.077381e-15
7.026000e+00	2.075672e-15	2.075672e-15	2.075672e-15
7.027000e+00	2.073770e-15	2.073770e-15	2.073770e-15
7.028000e+00	2.071675e-15	2.071675e-15	2.071675e-15
7.029000e+00	2.069389e-15	2.069389e-15	2.069389e-15
7.030000e+00	2.066914e-15	2.066914e-15	2.066914e-15
7.031000e+00	2.064255e-15	2.064255e-15	2.064255e-15
7.032000e+00	2.061415e-15	2.061415e-15	2.061415e-15
7.033000e+00	2.058401e-15	2.058401e-15	2.058401e-15
7.034000e+00	2.055219e-15	2.055219e-15	2.055219e-15
7.035000e+00	2.051876e-15	2.051876e-15	2.051876e-15
7.036000e+00	2.048381e-15	2.048381e-15	2.048381e-15
7.037000e+00	2.044744e-15	2.044744e-15	2.044744e-15
7.038000e+00	2.040974e-15	2.040974e-15	2.040974e-15
7.039000e+00	2.037083e-15	2.037083e-15	2.037083e-15
7.040000e+00	2.033083e-15	2.033083e-15	2.033083e-15
7.041000e+00	2.028987e-15	2.028987e-15	2.028987e-15
7.042000e+00	2.024808e-15	2.024808e-15	2.024808e-15
7.043000e+00	2.020560e-15	2.020560e-15	2.020560e-15
7.044000e+00	2.016259e-15	2.016259e-15	2.016259e-15
7.045000e+00	2.011919e-15	2.011919e-15	2.011919e-15
7.046000e+00	2.007555e-15	2.007555e-15	2.007555e-15
7.047000e+00	2.003184e-15	2.003184e-15	2.003184e-15
7.048000e+00	1.998821e-15	1.998821e-15	1.998821e-15
7.049000e+00	1.994484e-15	1.994484e-15	1.994484e-15
7.050000e+00	1.990187e-15	1.990187e-15	1.990187e-15
7.051000e+00	1.985948e-15	1.985948e-15	1.985948e-15
7.052000e+00	1.981782e-15	1.981782e-15	1.981782e-15
7.053000e+00	1.977706e-15	1.977706e-15	1.977706e-15
7.054000e+00	1.973734e-15	1.973734e-15	1.973734e-15
7.055000e+00	1.969882e-15	1.969882e-15	1.969882e-15
7.056000e+00	1.966166e-15	1.966166e-15	1.966166e-15
7.057000e+00	1.962598e-15	1.962598e-15	1.962598e-15
7.058000e+00	1.959194e-15	1.959194e-15	1.959194e-15
7.059000e+00	1.955965e-15	1.955965e-15	1.955965e-15
7.060000e+00	1.952924e-15	1.952924e-15	1.952924e-15
7.061000e+00	1.950083e-15	1.950083e-15	1.950083e-15
7.062000e+00	1.947453e-15	1.947453e-15	1.947453e-15
7.063000e+00	1.945043e-15	1.945043e-15	1.945043e-15
7.064000e+00	1.942863e-15	1.942863e-15	1.942863e-15
7.065000e+00	1.940919e-15	1.940919e-15	1.940919e-15
7.066000e+00	1.939221e-15	1.939221e-15	1.939221e-15
7.067000e+00	1.937772e-15	1.937772e-15	1.937772e-15
7.068000e+00	1.936580e-15	1.936580e-15	1.936580e-15
7.069000e+00	1.935647e-15	1.935647e-15	1.935647e-15
7.070000e+00	1.934977e-15	1.934977e-15	1.934977e-15
7.071000e+00	1.934571e-15	1.934571e-15	1.934571e-15
7.072000e+00	1.934431e-15	1.934431e-15	1.934431e-15
7.073000e+00	1.934557e-15	1.934557e-15	1.934557e-15
7.074000e+00	1.934947e-15	1.934947e-15	1.934947e-15
7.075000e+00	1.935600e-15	1.935600e-15	1.935600e-15
7.076000e+00	1.936513e-15	1.936513e-15	1.936513e-15
7.077000e+00	1.937682e-15	1.937682e-15	1.937682e-15
7.078000e+00	1.939102e-15	1.939102e-15	1.939102e-15
7.079000e+00	1.940768e-15	1.940768e-15	1.940768e-15
7.080000e+00	1.942673e-15	1.942673e-15	1.942673e-15
7.081000e+00	1.944811e-15	1.944811e-15	1.944811e-15
7.082000e+00	1.947174e-15	1.947174e-15	1.947174e-15
7.083000e+00	1.949753e-15	1.949753e-15	1.949753e-15
7.084000e+00	1.952540e-15	1.952540e-15	1.952540e-15
7.085000e+00	1.955525e-15	1.955525e-15	1.955525e-15
7.086000e+00	1.958698e-15	1.958698e-15	1.958698e-15
7.087000e+00	1.962049e-15	1.962049e-15	1.962049e-15
7.088000e+00	1.965568e-15	1.965568e-15	1.965568e-15
7.089000e+00	1.969242e-15	1.969242e-15	1.969242e-15
7.090000e+00	1.973061e-15	1.973061e-15	1.973061e-15
7.091000e+00	1.977014e-15	1.977014e-15	1.977014e-15
7.092000e+00	1.981088e-15	1.981088e-15	1.981088e-15
7.093000e+00	1.985273e-15	1.985273e-15	1.985273e-15
7.094000e+00	1.989555e-15	1.989555e-15	1.989555e-15
7.095000e+00	1.993924e-15	1.993924e-15	1.993924e-15
7.096000e+00	1.998367e-15	1.998367e-15	1.998367e-15
7.097000e+00	2.002873e-15	2.002873e-15	2.002873e-15
7.098000e+00	2.007429e-15	2.007429e-15	2.007429e-15
7.099000e+00	2.012025e-15	2.012025e-15	2.012025e-15
7.100000e+00	2.016648e-15	2.016648e-15	2.016648e-15
7.101000e+00	2.021288e-15	2.021288e-15	2.021288e-15
7.102000e+00	2.025932e-15	2.025932e-15	2.025932e-15
7.103000e+00	2.030571e-15	2.030571e-15	2.030571e-15
7.104000e+00	2.035194e-15	2.035194e-15	2.035194e-15
7.105000e+00	2.039791e-15	2.039791e-15	2.039791e-15
7.106000e+00	2.044350e-15	2.044350e-15	2.044350e-15
7.107000e+00	2.048864e-15	2.048864e-15	2.048864e-15
7.108000e+00	2.053322e-15	2.053322e-15	2.053322e-15
7.109000e+00	2.057716e-15	2.057716e-15	2.057716e-15
7.110000e+00	2.062038e-15	2.062038e-15	2.062038e-15
7.111000e+00	2.066279e-15	2.066279e-15	2.066279e-15
7.112000e+00	2.070432e-15	2.070432e-15	2.070432e-15
7.113000e+00	2.074490e-15	2.074490e-15	2.074490e-15
7.114000e+00	2.078447e-15	2.078447e-15	2.078447e-15
7.115000e+00	2.082296e-15	2.082296e-15	2.082296e-15
7.116000e+00	2.086033e-15	2.086033e-15	2.086033e-15
7.117000e+00	2.089653e-15	2.089653e-15	2.089653e-15
7.118000e+00	2.093151e-15	2.093151e-15	2.093151e-15
7.119000e+00	2.096524e-15	2.096524e-15	2.096524e-15
7.120000e+00	2.099768e-15	2.099768e-15	2.099768e-15
7.121000e+00	2.102882e-15	2.102882e-15	2.102882e-15
7.122000e+00	2.105864e-15	2.105864e-15	2.105864e-15
7.123000e+00	2.108712e-15	2.108712e-15	2.108712e-15
7.124000e+00	2.111426e-15	2.111426e-15	2.111426e-15
7.125000e+00	2.114005e-15	2.114005e-15	2.114005e-15
7.126000e+00	2.116450e-15	2.116450e-15	2.116450e-15
7.127000e+00	2.118761e-15	2.118761e-15	2.118761e-15
7.128000e+00	2.120940e-15	2.120940e-15	2.120940e-15
7.129000e+00	2.122989e-15	2.122989e-15	2.122989e-15
7.130000e+00	2.124909e-15	2.124909e-15	2.124909e-15
7.131000e+00	2.126703e-15	2.126703e-15	2.126703e-15
7.132000e+00	2.128373e-15	2.128373e-15	2.128373e-15
7.133000e+00	2.129923e-15	2.129923e-15	2.129923e-15
7.134000e+00	2.131357e-15	2.131357e-15	2.131357e-15
7.135000e+00	2.132676e-15	2.132676e-15	2.132676e-15
7.136000e+00	2.133885e-15	2.133885e-15	2.133885e-15
7.137000e+00	2.134987e-15	2.134987e-15	2.134987e-15
7.138000e+00	2.135987e-15	2.135987e-15	2.135987e-15
7.139000e+00	2.136886e-15	2.136886e-15	2.136886e-15
7.140000e+00	2.137690e-15	2.137690e-15	2.137690e-15
7.141000e+00	2.138402e-15	2.138402e-15	2.138402e-15
7.142000e+00	2.139024e-15	2.139024e-15	2.139024e-15
7.143000e+00	2.139560e-15	2.139560e-15	2.139560e-15
7.144000e+00	2.140013e-15	2.140013e-15	2.140013e-15
7.145000e+00	2.140386e-15	2.140386e-15	2.140386e-15
7.146000e+00	2.140681e-15	2.140681e-15	2.140681e-15
7.147000e+00	2.140900e-15	2.140900e-15	2.140900e-15
7.148000e+00	2.141045e-15	2.141045e-15	2.141045e-15
7.149000e+00	2.141118e-15	2.141118e-15	2.141118e-15
7.150000e+00	2.141119e-15	2.141119e-15	2.141119e-15
7.151000e+00	2.141049e-15	2.141049e-15	2.141049e-15
7.152000e+00	2.140909e-15	2.140909e-15	2.140909e-15
7.153000e+00	2.140699e-15	2.140699e-15	2.140699e-15
7.154000e+00	2.140419e-15	2.140419e-15	2.140419e-15
7.155000e+00	2.140066e-15	2.140066e-15	2.140066e-15
7.156000e+00	2.139641e-15	2.139641e-15	2.139641e-15
7.157000e+00	2.139142e-15	2.139142e-15	2.139142e-15
7.158000e+00	2.138566e-15	2.138566e-15	2.138566e-15
7.159000e+00	2.137913e-15	2.137913e-15	2.137913e-15
7.160000e+00	2.137178e-15	2.137178e-15	2.137178e-15
7.161000e+00	2.136359e-15	2.136359e-15	2.136359e-15
7.162000e+00	2.135454e-15	2.135454e-15	2.135454e-15
7.163000e+00	2.134458e-15	2.134458e-15	2.134458e-15
7.164000e+00	2.133368e-15	2.133368e-15	2.133368e-15
7.165000e+00	2.132180e-15	2.132180e-15	2.132180e-15
7.166000e+00	2.130891e-15	2.130891e-15	2.130891e-15
7.167000e+00	2.129496e-15	2.129496e-15	2.129496e-15
7.168000e+00	2.127992e-15	2.127992e-15	2.127992e-15
7.169000e+00	2.126374e-15	2.126374e-15	2.126374e-15
7.170000e+00	2.124639e-15	2.124639e-15	2.124639e-15
7.171000e+00	2.122783e-15	2.122783e-15	2.122783e-15
7.172000e+00	2.120801e-15	2.120801e-15	2.120801e-15
7.173000e+00	2.118692e-15	2.118692e-15	2.118692e-15
7.174000e+00	2.116451e-15	2.116451e-15	2.116451e-15
7.175000e+00	2.114076e-15	2.114076e-15	2.114076e-15
7.176000e+00	2.111563e-15	2.111563e-15	2.111563e-15
7.177000e+00	2.108912e-15	2.108912e-15	2.108912e-15
7.178000e+00	2.106120e-15	2.106120e-15	2.106120e-15
7.179000e+00	2.103186e-15	2.103186e-15	2.103186e-15
7.180000e+00	2.100109e-15	2.100109e-15	2.100109e-15
7.181000e+00	2.096889e-15	2.096889e-15	2.096889e-15
7.182000e+00	2.093526e-15	2.093526e-15	2.093526e-15
7.183000e+00	2.090022e-15	2.090022e-15	2.090022e-15
7.184000e+00	2.086376e-15	2.086376e-15	2.086376e-15
7.185000e+00	2.082592e-15	2.082592e-15	2.082592e-15
7.186000e+00	2.078671e-15	2.078671e-15	2.078671e-15
7.187000e+00	2.074617e-15	2.074617e-15	2.074617e-15
7.188000e+00	2.070433e-15	2.070433e-15	2.070433e-15
7.189000e+00	2.066123e-15	2.066123e-15	2.066123e-15
7.190000e+00	2.061691e-15	2.061691e-15	2.061691e-15
7.191000e+00	2.057142e-15	2.057142e-15	2.057142e-15
7.192000e+00	2.052481e-15	2.052481e-15	2.052481e-15
7.193000e+00	2.047715e-15	2.047715e-15	2.047715e-15
7.194000e+00	2.042847e-15	2.042847e-15	2.042847e-15
7.195000e+00	2.037886e-15	2.037886e-15	2.037886e-15
7.196000e+00	2.032836e-15	2.032836e-15	2.032836e-15
7.197000e+00	2.027705e-15	2.027705e-15	2.027705e-15
7.198000e+00	2.022498e-15	2.022498e-15	2.022498e-15
7.199000e+00	2.017223e-15	2.017223e-15	2.017223e-15
7.200000e+00	2.011885e-15	2.011885e-15	2.011885e-15
7.201000e+00	2.006490e-15	2.006490e-15	2.006490e-15
7.202000e+00	2.001046e-15	2.001046e-15	2.001046e-15
7.203000e+00	1.995558e-15	1.995558e-15	1.995558e-15
7.204000e+00	1.990032e-15	1.990032e-15	1.990032e-15
7.205000e+00	1.984472e-15	1.984472e-15	1.984472e-15
7.206000e+00	1.978885e-15	1.978885e-15	1.978885e-15
7.207000e+00	1.973274e-15	1.973274e-15	1.973274e-15
7.208000e+00	1.967645e-15	1.967645e-15	1.967645e-15
7.209000e+00	1.962000e-15	1.962000e-15	1.962000e-15
7.210000e+00	1.956344e-15	1.956344e-15	1.956344e-15
7.211000e+00	1.950678e-15	1.950678e-15	1.950678e-15
7.212000e+00	1.945007e-15	1.945007e-15	1.945007e-15
7.213000e+00	1.939330e-15	1.939330e-15	1.939330e-15
7.214000e+00	1.933650e-15	1.933650e-15	1.933650e-15
7.215000e+00	1.927968e-15	1.927968e-15	1.927968e-15
7.216000e+00	1.922283e-15	1.922283e-15	1.922283e-15
7.217000e+00	1.916596e-15	1.916596e-15	1.916596e-15
7.218000e+00	1.910906e-15	1.910906e-15	1.910906e-15
7.219000e+00	1.905211e-15	1.905211e-15	1.905211e-15
7.220000e+00	1.899511e-15	1.899511e-15	1.899511e-15
7.221000e+00	1.893803e-15	1.893803e-15	1.893803e-15
7.222000e+00	1.888084e-15	1.888084e-15	1.888084e-15
7.223000e+00	1.882352e-15	1.882352e-15	1.882352e-15
7.224000e+00	1.876604e-15	1.876604e-15	1.876604e-15
7.225000e+00	1.870836e-15	1.870836e-15	1.870836e-15
7.226000e+00	1.865044e-15	1.865044e-15	1.865044e-15
7.227000e+00	1.859225e-15	1.859225e-15	1.859225e-15
7.228000e+00	1.853375e-15	1.853375e-15	1.853375e-15
7.229000e+00	1.847489e-15	1.847489e-15	1.847489e-15
7.230000e+00	1.841563e-15	1.841563e-15	1.841563e-15
7.231000e+00	1.835593e-15	1.835593e-15	1.835593e-15
7.232000e+00	1.829575e-15	1.829575e-15	1.829575e-15
7.233000e+00	1.823504e-15	1.823504e-15	1.823504e-15
7.234000e+00	1.817377e-15	1.817377e-15	1.817377e-15
7.235000e+00	1.811189e-15	1.811189e-15	1.811189e-15
7.236000e+00	1.804938e-15	1.804938e-15	1.804938e-15
7.237000e+00	1.798620e-15	1.798620e-15	1.798620e-15
7.238000e+00	1.792232e-15	1.792232e-15	1.792232e-15
7.239000e+00	1.785772e-15	1.785772e-15	1.785772e-15
7.240000e+00	1.779237e-15	1.779237e-15	1.779237e-15
7.241000e+00	1.772626e-15	1.772626e-15	1.772626e-15
7.242000e+00	1.765938e-15	1.765938e-15	1.765938e-15
7.243000e+00	1.759173e-15	1.759173e-15	1.759173e-15
7.244000e+00	1.752330e-15	1.752330e-15	1.752330e-15
7.245000e+00	1.745411e-15	1.745411e-15	1.745411e-15
7.246000e+00	1.738417e-15	1.738417e-15	1.738417e-15
7.247000e+00	1.731350e-15	1.731350e-15	1.731350e-15
7.248000e+00	1.724212e-15	1.724212e-15	1.724212e-15
7.249000e+00	1.717007e-15	1.717007e-15	1.717007e-15
7.250000e+00	1.709740e-15	1.709740e-15	1.709740e-15
7.251000e+00	1.702414e-15	1.702414e-15	1.702414e-15
7.252000e+00	1.695035e-15	1.695035e-15	1.695035e-15
7.253000e+00	1.687609e-15	1.687609e-15	1.687609e-15
7.254000e+00	1.680144e-15	1.680144e-15	1.680144e-15
7.255000e+00	1.672646e-15	1.672646e-15	1.672646e-15
7.256000e+00	1.665123e-15	1.665123e-15	1.665123e-15
7.257000e+00	1.657584e-15	1.657584e-15	1.657584e-15
7.258000e+00	1.650038e-15	1.650038e-15	1.650038e-15
7.259000e+00	1.642495e-15	1.642495e-15	1.642495e-15
7.260000e+00	1.634965e-15	1.634965e-15	1.634965e-15
7.261000e+00	1.627458e-15	1.627458e-15	1.627458e-15
7.262000e+00	1.619986e-15	1.619986e-15	1.619986e-15
7.263000e+00	1.612561e-15	1.612561e-15	1.612561e-15
7.264000e+00	1.605193e-15	1.605193e-15	1.605193e-15
7.265000e+00	1.597896e-15	1.597896e-15	1.597896e-15
7.266000e+00	1.590682e-15	1.590682e-15	1.590682e-15
7.267000e+00	1.583563e-15	1.583563e-15	1.583563e-15
7.268000e+00	1.576553e-15	1.576553e-15	1.576553e-15
7.269000e+00	1.569665e-15	1.569665e-15	1.569665e-15
7.270000e+00	1.562912e-15	1.562912e-15	1.562912e-15
7.271000e+00	1.556308e-15	1.556308e-15	1.556308e-15
7.272000e+00	1.549867e-15	1.549867e-15	1.549867e-15
7.273000e+00	1.543601e-15	1.543601e-15	1.543601e-15
7.274000e+00	1.537525e-15	1.537525e-15	1.537525e-15
7.275000e+00	1.531652e-15	1.531652e-15	1.531652e-15
7.276000e+00	1.525996e-15	1.525996e-15	1.525996e-15
7.277000e+00	1.520570e-15	1.520570e-15	1.520570e-15
7.278000e+00	1.515387e-15	1.515387e-15	1.515387e-15
7.279000e+00	1.510460e-15	1.510460e-15	1.510460e-15
7.280000e+00	1.505803e-15	1.505803e-15	1.505803e-15
7.281000e+00	1.501427e-15	1.501427e-15	1.501427e-15
7.282000e+00	1.497344e-15	1.497344e-15	1.497344e-15
7.283000e+00	1.493568e-15	1.493568e-15	1.493568e-15
7.284000e+00	1.490109e-15	1.490109e-15	1.490109e-15
7.285000e+00	1.486978e-15	1.486978e-15	1.486978e-15
7.286000e+00	1.484186e-15	1.484186e-15	1.484186e-15
7.287000e+00	1.481744e-15	1.481744e-15	1.481744e-15
7.288000e+00	1.479660e-15	1.479660e-15	1.479660e-15
7.289000e+00	1.477945e-15	1.477945e-15	1.477945e-15
7.290000e+00	1.476606e-15	1.476606e-15	1.476606e-15
7.291000e+00	1.475651e-15	1.475651e-15	1.475651e-15
7.292000e+00	1.475089e-15	1.475089e-15	1.475089e-15
7.293000e+00	1.474926e-15	1.474926e-15	1.474926e-15
7.294000e+00	1.475168e-15	1.475168e-15	1.475168e-15
7.295000e+00	1.475820e-15	1.475820e-15	1.475820e-15
7.296000e+00	1.476887e-15	1.476887e-15	1.476887e-15
7.297000e+00	1.478373e-15	1.478373e-15	1.478373e-15
7.298000e+00	1.480282e-15	1.480282e-15	1.480282e-15
7.299000e+00	1.482616e-15	1.482616e-15	1.482616e-15
7.300000e+00	1.485377e-15	1.485377e-15	1.485377e-15
7.301000e+00	1.488565e-15	1.488565e-15	1.488565e-15
7.302000e+00	1.492181e-15	1.492181e-15	1.492181e-15
7.303000e+00	1.496225e-15	1.496225e-15	1.496225e-15
7.304000e+00	1.500694e-15	1.500694e-15	1.500694e-15
7.305000e+00	1.505587e-15	1.505587e-15	1.505587e-15
7.306000e+00	1.510900e-15	1.510900e-15	1.510900e-15
7.307000e+00	1.516629e-15	1.516629e-15	1.516629e-15
7.308000e+00	1.522769e-15	1.522769e-15	1.522769e-15
7.309000e+00	1.529314e-15	1.529314e-15	1.529314e-15
7.310000e+00	1.536257e-15	1.536257e-15	1.536257e-15
7.311000e+00	1.543590e-15	1.543590e-15	1.543590e-15
7.312000e+00	1.551304e-15	1.551304e-15	1.551304e-15
7.313000e+00	1.559390e-15	1.559390e-15	1.559390e-15
7.314000e+00	1.567836e-15	1.567836e-15	1.567836e-15
7.315000e+00	1.576630e-15	1.576630e-15	1.576630e-15
7.316000e+00	1.585761e-15	1.585761e-15	1.585761e-15
7.317000e+00	1.595215e-15	1.595215e-15	1.595215e-15
7.318000e+00	1.604976e-15	1.604976e-15	1.604976e-15
7.319000e+00	1.615030e-15	1.615030e-15	1.615030e-15
7.320000e+00	1.625360e-15	1.625360e-15	1.625360e-15
7.321000e+00	1.635948e-15	1.635948e-15	1.635948e-15
7.322000e+00	1.646778e-15	1.646778e-15	1.646778e-15
7.323000e+00	1.657831e-15	1.657831e-15	1.657831e-15
7.324000e+00	1.669086e-15	1.669086e-15	1.669086e-15
7.325000e+00	1.680524e-15	1.680524e-15	1.680524e-15
7.326000e+00	1.692125e-15	1.692125e-15	1.692125e-15
7.327000e+00	1.703867e-15	1.703867e-15	1.703867e-15
7.328000e+00	1.715729e-15	1.715729e-15	1.715729e-15
7.329000e+00	1.727689e-15	1.727689e-15	1.727689e-15
7.330000e+00	1.739725e-15	1.739725e-15	1.739725e-15
7.331000e+00	1.751813e-15	1.751813e-15	1.751813e-15
7.332000e+00	1.763932e-15	1.763932e-15	1.763932e-15
7.333000e+00	1.776059e-15	1.776059e-15	1.776059e-15
7.334000e+00	1.788172e-15	1.788172e-15	1.788172e-15
7.335000e+00	1.800246e-15	1.800246e-15	1.800246e-15
7.336000e+00	1.812261e-15	1.812261e-15	1.812261e-15
7.337000e+00	1.824194e-15	1.824194e-15	1.824194e-15
7.338000e+00	1.836023e-15	1.836023e-15	1.836023e-15
7.339000e+00	1.847727e-15	1.847727e-15	1.847727e-15
7.340000e+00	1.859285e-15	1.859285e-15	1.859285e-15
7.341000e+00	1.870677e-15	1.870677e-15	1.870677e-15
7.342000e+00	1.881882e-15	1.881882e-15	1.881882e-15
7.343000e+00	1.892883e-15	1.892883e-15	1.892883e-15
7.344000e+00	1.903660e-15	1.903660e-15	1.903660e-15
7.345000e+00	1.914197e-15	1.914197e-15	1.914197e-15
7.346000e+00	1.924478e-15	1.924478e-15	1.924478e-15
7.347000e+00	1.934486e-15	1.934486e-15	1.934486e-15
7.348000e+00	1.944208e-15	1.944208e-15	1.944208e-15
7.349000e+00	1.953629e-15	1.953629e-15	1.953629e-15
7.350000e+00	1.962739e-15	1.962739e-15	1.962739e-15
7.351000e+00	1.971525e-15	1.971525e-15	1.971525e-15
7.352000e+00	1.979978e-15	1.979978e-15	1.979978e-15
7.353000e+00	1.988088e-15	1.988088e-15	1.988088e-15
7.354000e+00	1.995848e-15	1.995848e-15	1.995848e-15
7.355000e+00	2.003251e-15	2.003251e-15	2.003251e-15
7.356000e+00	2.010292e-15	2.010292e-15	2.010292e-15
7.357000e+00	2.016966e-15	2.016966e-15	2.016966e-15
7.358000e+00	2.023269e-15	2.023269e-15	2.023269e-15
7.359000e+00	2.029199e-15	2.029199e-15	2.029199e-15
7.360000e+00	2.034756e-15	2.034756e-15	2.034756e-15
7.361000e+00	2.039937e-15	2.039937e-15	2.039937e-15
7.362000e+00	2.044744e-15	2.044744e-15	2.044744e-15
7.363000e+00	2.049178e-15	2.049178e-15	2.049178e-15
7.364000e+00	2.053241e-15	2.053241e-15	2.053241e-15
7.365000e+00	2.056936e-15	2.056936e-15	2.056936e-15
7.366000e+00	2.060266e-15	2.060266e-15	2.060266e-15
7.367000e+00	2.063235e-15	2.063235e-15	2.063235e-15
7.368000e+00	2.065849e-15	2.065849e-15	2.065849e-15
7.369000e+00	2.068111e-15	2.068111e-15	2.068111e-15
7.370000e+00	2.070028e-15	2.070028e-15	2.070028e-15
7.371000e+00	2.071606e-15	2.071606e-15	2.071606e-15
7.372000e+00	2.072851e-15	2.072851e-15	2.072851e-15
7.373000e+00	2.073769e-15	2.073769e-15	2.073769e-15
7.374000e+00	2.074367e-15	2.074367e-15	2.074367e-15
7.375000e+00	2.074652e-15	2.074652e-15	2.074652e-15
7.376000e+00	2.074632e-15	2.074632e-15	2.074632e-15
7.377000e+00	2.074312e-15	2.074312e-15	2.074312e-15
7.378000e+00	2.073701e-15	2.073701e-15	2.073701e-15
7.379000e+00	2.072806e-15	2.072806e-15	2.072806e-15
7.380000e+00	2.071633e-15	2.071633e-15	2.071633e-15
7.381000e+00	2.070190e-15	2.070190e-15	2.070190e-15
7.382000e+00	2.068484e-15	2.068484e-15	2.068484e-15
7.383000e+00	2.066521e-15	2.066521e-15	2.066521e-15
7.384000e+00	2.064308e-15	2.064308e-15	2.064308e-15
7.385000e+00	2.061853e-15	2.061853e-15	2.061853e-15
7.386000e+00	2.059161e-15	2.059161e-15	2.059161e-15
7.387000e+00	2.056238e-15	2.056238e-15	2.056238e-15
7.388000e+00	2.053092e-15	2.053092e-15	2.053092e-15
7.389000e+00	2.049727e-15	2.049727e-15	2.049727e-15
7.390000e+00	2.046150e-15	2.046150e-15	2.046150e-15
7.391000e+00	2.042365e-15	2.042365e-15	2.042365e-15
7.392000e+00	2.038380e-15	2.038380e-15	2.038380e-15
7.393000e+00	2.034199e-15	2.034199e-15	2.034199e-15
7.394000e+00	2.029826e-15	2.029826e-15	2.029826e-15
7.395000e+00	2.025269e-15	2.025269e-15	2.025269e-15
7.396000e+00	2.020530e-15	2.020530e-15	2.020530e-15
7.397000e+00	2.015615e-15	2.015615e-15	2.015615e-15
7.398000e+00	2.010529e-15	2.010529e-15	2.010529e-15
7.399000e+00	2.005277e-15	2.005277e-15	2.005277e-15
7.400000e+00	1.999863e-15	1.999863e-15	1.999863e-15
7.401000e+00	1.994292e-15	1.994292e-15	1.994292e-15
7.402000e+00	1.988568e-15	1.988568e-15	1.988568e-15
7.403000e+00	1.982696e-15	1.982696e-15	1.982696e-15
7.404000e+00	1.976680e-15	1.976680e-15	1.976680e-15
7.405000e+00	1.970525e-15	1.970525e-15	1.970525e-15
7.406000e+00	1.964235e-15	1.964235e-15	1.964235e-15
7.407000e+00	1.957815e-15	1.957815e-15	1.957815e-15
7.408000e+00	1.951269e-15	1.951269e-15	1.951269e-15
7.409000e+00	1.944603e-15	1.944603e-15	1.944603e-15
7.410000e+00	1.937819e-15	1.937819e-15	1.937819e-15
7.411000e+00	1.930925e-15	1.930925e-15	1.930925e-15
7.412000e+00	1.923923e-15	1.923923e-15	1.923923e-15
7.413000e+00	1.916818e-15	1.916818e-15	1.916818e-15
7.414000e+00	1.909617e-15	1.909617e-15	1.909617e-15
7.415000e+00	1.902322e-15	1.902322e-15	1.902322e-15
7.416000e+00	1.894941e-15	1.894941e-15	1.894941e-15
7.417000e+00	1.887477e-15	1.887477e-15	1.887477e-15
7.418000e+00	1.879936e-15	1.879936e-15	1.879936e-15
7.419000e+00	1.872323e-15	1.872323e-15	1.872323e-15
7.420000e+00	1.864644e-15	1.864644e-15	1.864644e-15
7.421000e+00	1.856906e-15	1.856906e-15	1.856906e-15
7.422000e+00	1.849113e-15	1.849113e-15	1.849113e-15
7.423000e+00	1.841273e-15	1.841273e-15	1.841273e-15
7.424000e+00	1.833390e-15	1.833390e-15	1.833390e-15
7.425000e+00	1.825474e-15	1.825474e-15	1.825474e-15
7.426000e+00	1.817529e-15	1.817529e-15	1.817529e-15
7.427000e+00	1.809564e-15	1.809564e-15	1.809564e-15
7.428000e+00	1.801586e-15	1.801586e-15	1.801586e-15
7.429000e+00	1.793603e-15	1.793603e-15	1.793603e-15
7.430000e+00	1.785623e-15	1.785623e-15	1.785623e-15
7.431000e+00	1.777654e-15	1.777654e-15	1.777654e-15
7.432000e+00	1.769706e-15	1.769706e-15	1.769706e-15
7.433000e+00	1.761786e-15	1.761786e-15	1.761786e-15
7.434000e+00	1.753905e-15	1.753905e-15	1.753905e-15
7.435000e+00	1.746072e-15	1.746072e-15	1.746072e-15
7.436000e+00	1.738297e-15	1.738297e-15	1.738297e-15
7.437000e+00	1.730589e-15	1.730589e-15	1.730589e-15
7.438000e+00	1.722959e-15	1.722959e-15	1.722959e-15
7.439000e+00	1.715418e-15	1.715418e-15	1.715418e-15
7.440000e+00	1.707974e-15	1.707974e-15	1.707974e-15
7.441000e+00	1.700640e-15	1.700640e-15	1.700640e-15
7.442000e+00	1.693425e-15	1.693425e-15	1.693425e-15
7.443000e+00	1.686339e-15	1.686339e-15	1.686339e-15
7.444000e+00	1.679395e-15	1.679395e-15	1.679395e-15
7.445000e+00	1.672600e-15	1.672600e-15	1.672600e-15
7.446000e+00	1.665967e-15	1.665967e-15	1.665967e-15
7.447000e+00	1.659504e-15	1.659504e-15	1.659504e-15
7.448000e+00	1.653222e-15	1.653222e-15	1.653222e-15
7.449000e+00	1.647130e-15	1.647130e-15	1.647130e-15
7.450000e+00	1.641238e-15	1.641238e-15	1.641238e-15
7.451000e+00	1.635553e-15	1.635553e-15	1.635553e-15
7.452000e+00	1.630085e-15	1.630085e-15	1.630085e-15
7.453000e+00	1.624840e-15	1.624840e-15	1.624840e-15
7.454000e+00	1.619828e-15	1.619828e-15	1.619828e-15
7.455000e+00	1.615054e-15	1.615054e-15	1.615054e-15
7.456000e+00	1.610524e-15	1.610524e-15	1.610524e-15
7.457000e+00	1.606245e-15	1.606245e-15	1.606245e-15
7.458000e+00	1.602222e-15	1.602222e-15	1.602222e-15
7.459000e+00	1.598458e-15	1.598458e-15	1.598458e-15
